# radius [cm] surface density [g/cm^2]
2.902146830973764062e+13 5.568989578948852568e+02
2.918917926882538672e+13 5.536037196005306669e+02
2.935785940581612891e+13 5.503274311243939110e+02
2.952751432145182812e+13 5.470699836799120703e+02
2.969814964884035938e+13 5.438312691060738189e+02
2.986977105364251562e+13 5.406111798638286245e+02
3.004238423426016016e+13 5.374096090325149362e+02
3.021599492202539062e+13 5.342264503063104257e+02
3.039060888139087500e+13 5.310615979907013298e+02
3.056623191012125391e+13 5.279149469989727095e+02
3.074286983948559766e+13 5.247863928487192879e+02
3.092052853445107422e+13 5.216758316583755004e+02
3.109921389387766406e+13 5.185831601437657810e+02
3.127893185071402734e+13 5.155082756146749716e+02
3.145968837219448828e+13 5.124510759714385131e+02
3.164148946003717578e+13 5.094114597015514505e+02
3.182434115064330469e+13 5.063893258762973915e+02
3.200824951529759375e+13 5.033845741473979842e+02
3.219322066036985547e+13 5.003971047436792787e+02
3.237926072751775000e+13 4.974268184677591762e+02
3.256637589389071875e+13 4.944736166927531826e+02
3.275457237233505469e+13 4.915374013589996594e+02
3.294385641160022656e+13 4.886180749708026951e+02
3.313423429654633984e+13 4.857155405931949872e+02
3.332571234835282031e+13 4.828297018487185710e+02
3.351829692472828125e+13 4.799604629142247063e+02
3.371199442012164844e+13 4.771077285176912142e+02
3.390681126593445312e+13 4.742714039350590838e+02
3.410275393073439453e+13 4.714513949870864735e+02
3.429982892047011328e+13 4.686476080362214702e+02
3.449804277868718750e+13 4.658599499834924131e+02
3.469740208674544531e+13 4.630883282654161235e+02
3.489791346403742969e+13 4.603326508509242672e+02
3.509958356820825391e+13 4.575928262383064862e+02
3.530241909537658594e+13 4.548687634521725727e+02
3.550642678035704688e+13 4.521603720404303886e+02
3.571161339688377344e+13 4.494675620712829982e+02
3.591798575783535938e+13 4.467902441302410921e+02
3.612555071546107031e+13 4.441283293171542255e+02
3.633431516160834375e+13 4.414817292432585418e+02
3.654428602795164062e+13 4.388503560282407534e+02
3.675547028622255469e+13 4.362341222973205959e+02
3.696787494844135938e+13 4.336329411783485170e+02
3.718150706714979688e+13 4.310467262989207029e+02
3.739637373564525000e+13 4.284753917835108723e+02
3.761248208821625000e+13 4.259188522506182153e+02
3.782983930037939062e+13 4.233770228099318729e+02
3.804845258911754688e+13 4.208498190595117876e+02
3.826832921311953906e+13 4.183371570829852999e+02
3.848947647302107812e+13 4.158389534467611384e+02
3.871190171164726562e+13 4.133551251972572231e+02
3.893561231425632031e+13 4.108855898581469432e+02
3.916061570878483594e+13 4.084302654276193607e+02
3.938691936609439062e+13 4.059890703756558992e+02
3.961453080021963281e+13 4.035619236413227782e+02
3.984345756861772656e+13 4.011487446300791930e+02
4.007370727241933594e+13 3.987494532110997056e+02
4.030528755668097656e+13 3.963639697146138587e+02
4.053820611063885156e+13 3.939922149292600579e+02
4.077247066796419531e+13 3.916341100994544036e+02
4.100808900702000781e+13 3.892895769227754386e+02
4.124506895111936719e+13 3.869585375473635054e+02
4.148341836878517188e+13 3.846409145693347682e+02
4.172314517401139062e+13 3.823366310302110378e+02
4.196425732652584375e+13 3.800456104143633524e+02
4.220676283205450000e+13 3.777677766464706792e+02
4.245066974258727344e+13 3.755030540889933377e+02
4.269598615664540625e+13 3.732513675396609756e+02
4.294272021955034375e+13 3.710126422289745278e+02
4.319088012369417188e+13 3.687868038177232961e+02
4.344047410881166406e+13 3.665737783945155002e+02
4.369151046225388281e+13 3.643734924733232674e+02
4.394399751926327344e+13 3.621858729910427428e+02
4.419794366325050000e+13 3.600108473050661928e+02
4.445335732607275000e+13 3.578483431908701391e+02
4.471024698831374219e+13 3.556982888396158273e+02
4.496862117956526562e+13 3.535606128557648731e+02
4.522848847871042969e+13 3.514352442547068449e+02
4.548985751420849219e+13 3.493221124604025363e+02
4.575273696438135156e+13 3.472211473030388902e+02
4.601713555770171094e+13 3.451322790166990444e+02
4.628306207308285938e+13 3.430554382370444841e+02
4.655052534017021094e+13 3.409905559990110646e+02
4.681953423963444531e+13 3.389375637345186192e+02
4.709009770346635938e+13 3.368963932701931299e+02
4.736222471527349219e+13 3.348669768251020855e+02
4.763592431057835156e+13 3.328492470085034824e+02
4.791120557711846875e+13 3.308431368176070464e+02
4.818807765514812500e+13 3.288485796353481874e+02
4.846654973774182812e+13 3.268655092281759948e+02
4.874663107109957031e+13 3.248938597438524312e+02
4.902833095485382031e+13 3.229335657092652241e+02
4.931165874237831250e+13 3.209845620282526397e+02
4.959662384109860156e+13 3.190467839794414431e+02
4.988323571280441406e+13 3.171201672140969663e+02
5.017150387396384375e+13 3.152046477539848297e+02
5.046143789603928125e+13 3.133001619892467602e+02
5.075304740580526562e+13 3.114066466762864138e+02
5.104634208566808594e+13 3.095240389356691821e+02
5.134133167398730469e+13 3.076522762500329122e+02
5.163802596539907031e+13 3.057912964620114735e+02
5.193643481114135938e+13 3.039410377721693521e+02
5.223656811938104688e+13 3.021014387369490919e+02
5.253843585554291406e+13 3.002724382666297629e+02
5.284204804264052344e+13 2.984539756232975378e+02
5.314741476160899219e+13 2.966459904188279779e+02
5.345454615163976562e+13 2.948484226128797445e+02
5.376345241051722656e+13 2.930612125108999635e+02
5.407414379495731250e+13 2.912843007621408447e+02
5.438663062094806250e+13 2.895176283576882383e+02
5.470092326409217188e+13 2.877611366285006511e+02
5.501703215995144531e+13 2.860147672434605397e+02
5.533496780439335938e+13 2.842784622074360072e+02
5.565474075393949219e+13 2.825521638593540388e+02
5.597636162611609375e+13 2.808358148702847643e+02
5.629984109980656250e+13 2.791293582415366927e+02
5.662518991560607812e+13 2.774327373027630870e+02
5.695241887617819531e+13 2.757458957100784573e+02
5.728153884661353906e+13 2.740687774441871625e+02
5.761256075479053906e+13 2.724013268085216737e+02
5.794549559173829688e+13 2.707434884273922080e+02
5.828035441200153125e+13 2.690952072441464225e+02
5.861714833400757031e+13 2.674564285193404203e+02
5.895588854043560938e+13 2.658270978289193636e+02
5.929658627858792188e+13 2.642071610624096252e+02
5.963925286076339844e+13 2.625965644211200356e+02
5.998389966463304688e+13 2.609952544163551238e+02
6.033053813361785938e+13 2.594031778676368276e+02
6.067917977726875000e+13 2.578202819009375162e+02
6.102983617164866406e+13 2.562465139469235282e+02
6.138251895971700781e+13 2.546818217392073507e+02
6.173723985171619531e+13 2.531261533126113648e+02
6.209401062556044531e+13 2.515794570014407725e+02
6.245284312722692188e+13 2.500416814377663286e+02
6.281374927114900000e+13 2.485127755497176452e+02
6.317674104061184375e+13 2.469926885597858188e+02
6.354183048815039062e+13 2.454813699831354654e+02
6.390902973594940625e+13 2.439787696259275549e+02
6.427835097624610156e+13 2.424848375836505738e+02
6.464980647173488281e+13 2.409995242394623176e+02
6.502340855597449219e+13 2.395227802625409197e+02
6.539916963379763281e+13 2.380545566064446916e+02
6.577710218172272656e+13 2.365948045074825643e+02
6.615721874836825000e+13 2.351434754830929990e+02
6.653953195486938281e+13 2.337005213302324478e+02
6.692405449529703906e+13 2.322658941237734211e+02
6.731079913707938281e+13 2.308395462149111950e+02
6.769977872142572656e+13 2.294214302295801247e+02
6.809100616375292969e+13 2.280114990668787982e+02
6.848449445411421875e+13 2.266097058975043979e+02
6.888025665763046875e+13 2.252160041621961000e+02
6.927830591492410156e+13 2.238303475701869729e+02
6.967865544255527344e+13 2.224526900976656520e+02
7.008131853346078906e+13 2.210829859862459159e+02
7.048630855739548438e+13 2.197211897414455564e+02
7.089363896137609375e+13 2.183672561311739742e+02
7.130332327012776562e+13 2.170211401842284147e+02
7.171537508653307812e+13 2.156827971887988156e+02
7.212980809208381250e+13 2.143521826909811239e+02
7.254663604733512500e+13 2.130292524932993956e+02
7.296587279236245312e+13 2.117139626532364218e+02
7.338753224722112500e+13 2.104062694817722559e+02
7.381162841240842188e+13 2.091061295419321482e+02
7.423817536932857812e+13 2.078134996473415583e+02
7.466718728076026562e+13 2.065283368607906311e+02
7.509867839132682812e+13 2.052505984928061480e+02
7.553266302796926562e+13 2.039802421002321182e+02
7.596915560042200000e+13 2.027172254848181296e+02
7.640817060169117188e+13 2.014615066918164246e+02
7.684972260853606250e+13 2.002130440085861665e+02
7.729382628195290625e+13 1.989717959632067164e+02
7.774049636766179688e+13 1.977377213230979009e+02
7.818974769659621875e+13 1.965107790936490630e+02
7.864159518539559375e+13 1.952909285168552742e+02
7.909605383690040625e+13 1.940781290699620740e+02
7.955313874065050000e+13 1.928723404641172294e+02
8.001286507338600000e+13 1.916735226430309069e+02
8.047524809955128125e+13 1.904816357816431491e+02
8.094030317180176562e+13 1.892966402847993095e+02
8.140804573151371875e+13 1.881184967859325070e+02
8.187849130929692188e+13 1.869471661457545224e+02
8.235165552551035938e+13 1.857826094509533732e+02
8.282755409078085938e+13 1.846247880128989323e+02
8.330620280652471875e+13 1.834736633663558791e+02
8.378761756547242188e+13 1.823291972682035009e+02
8.427181435219626562e+13 1.811913516961637924e+02
8.475880924364114062e+13 1.800600888475360648e+02
8.524861840965832812e+13 1.789353711379391427e+02
8.574125811354235938e+13 1.778171612000609798e+02
8.623674471257110938e+13 1.767054218824146687e+02
8.673509465854878125e+13 1.756001162481028359e+02
8.723632449835228125e+13 1.745012075735878625e+02
8.774045087448051562e+13 1.734086593474701488e+02
8.824749052560710938e+13 1.723224352692726029e+02
8.875746028713604688e+13 1.712424992482328605e+02
8.927037709176076562e+13 1.701688154021017851e+02
8.978625797002634375e+13 1.691013480559491597e+02
9.030512005089496875e+13 1.680400617409763981e+02
9.082698056231465625e+13 1.669849211933356798e+02
9.135185683179131250e+13 1.659358913529561335e+02
9.187976628696404688e+13 1.648929373623766992e+02
9.241072645618382812e+13 1.638560245655856136e+02
9.294475496909550000e+13 1.628251185068666018e+02
9.348186955722309375e+13 1.618001849296518344e+02
9.402208805455864062e+13 1.607811897753811365e+02
9.456542839815428125e+13 1.597680991823679904e+02
9.511190862871785938e+13 1.587608794846719604e+02
9.566154689121184375e+13 1.577594972109778269e+02
9.621436143545596875e+13 1.567639190834803742e+02
9.677037061673303125e+13 1.557741120167767974e+02
9.732959289639845312e+13 1.547900431167642523e+02
9.789204684249318750e+13 1.538116796795444827e+02
9.845775113036026562e+13 1.528389891903344733e+02
9.902672454326490625e+13 1.518719393223834402e+02
9.959898597301817188e+13 1.509104979358957053e+02
1.001745544206041719e+14 1.499546330769604197e+02
1.007534489968110781e+14 1.490043129764865739e+02
1.013356889228655312e+14 1.480595060491448010e+02
1.019212935310710156e+14 1.471201808923148349e+02
1.025102822654495781e+14 1.461863062850393078e+02
1.031026746823875625e+14 1.452578511869832312e+02
1.036984904512848750e+14 1.443347847373996444e+02
1.042977493552081250e+14 1.434170762541010617e+02
1.049004712915474375e+14 1.425046952324370011e+02
1.055066762726772031e+14 1.415976113442770554e+02
1.061163844266204062e+14 1.406957944370001599e+02
1.067296159977170781e+14 1.397992145324894011e+02
1.073463913472964219e+14 1.389078418261324828e+02
1.079667309543528750e+14 1.380216466858283297e+02
1.085906554162260781e+14 1.371405996509989507e+02
1.092181854492848125e+14 1.362646714316070700e+02
1.098493418896147812e+14 1.353938329071796431e+02
1.104841456937105156e+14 1.345280551258364881e+02
1.111226179391711406e+14 1.336673093033249700e+02
1.117647798254002656e+14 1.328115668220598025e+02
1.124106526743098281e+14 1.319607992301685897e+02
1.130602579310281094e+14 1.311149782405427402e+02
1.137136171646117188e+14 1.302740757298937524e+02
1.143707520687617969e+14 1.294380637378150709e+02
1.150316844625443438e+14 1.286069144658490870e+02
1.156964362911146250e+14 1.277806002765596247e+02
1.163650296264458594e+14 1.269590936926096703e+02
1.170374866680621094e+14 1.261423673958443601e+02
1.177138297437752812e+14 1.253303942263792976e+02
1.183940813104265781e+14 1.245231471816939290e+02
1.190782639546321562e+14 1.237205994157301774e+02
1.197664003935329688e+14 1.229227242379963769e+02
1.204585134755491250e+14 1.221294951126759116e+02
1.211546261811385312e+14 1.213408856577414809e+02
1.218547616235599062e+14 1.205568696440739132e+02
1.225589430496402500e+14 1.197774209945863220e+02
1.232671938405466094e+14 1.190025137833532796e+02
1.239795375125625938e+14 1.182321222347446792e+02
1.246959977178689688e+14 1.174662207225648984e+02
1.254165982453292031e+14 1.167047837691965242e+02
1.261413630212792031e+14 1.159477860447491651e+02
1.268703161103217969e+14 1.151952023662131950e+02
1.276034817161257031e+14 1.144470076966180869e+02
1.283408841822292969e+14 1.137031771441956494e+02
1.290825479928487344e+14 1.129636859615481654e+02
1.298284977736910312e+14 1.122285095448209660e+02
1.305787582927717344e+14 1.114976234328800189e+02
1.313333544612371406e+14 1.107710033064941655e+02
1.320923113341915781e+14 1.100486249875216771e+02
1.328556541115293281e+14 1.093304644381019273e+02
1.336234081387712500e+14 1.086164977598512991e+02
1.343955989079063906e+14 1.079067011930638245e+02
1.351722520582383750e+14 1.072010511159164565e+02
1.359533933772367344e+14 1.064995240436785480e+02
1.367390488013932031e+14 1.058020966279261756e+02
1.375292444170827656e+14 1.051087456557607425e+02
1.383240064614298750e+14 1.044194480490321268e+02
1.391233613231796719e+14 1.037341808635660243e+02
1.399273355435740625e+14 1.030529212883959929e+02
1.407359558172330781e+14 1.023756466449996481e+02
1.415492489930411250e+14 1.017023343865392349e+02
1.423672420750385625e+14 1.010329620971065339e+02
1.431899622233182812e+14 1.003675074909721019e+02
1.440174367549274688e+14 9.970594841183861945e+01
1.448496931447746875e+14 9.904826283209862936e+01
1.456867590265421250e+14 9.839442885209642498e+01
1.465286621936030625e+14 9.774442469939413058e+01
1.473754305999448438e+14 9.709822872804188876e+01
1.482270923610967812e+14 9.645581941785235358e+01
1.490836757550640000e+14 9.581717537367896398e+01
1.499452092232662812e+14 9.518227532469865082e+01
1.508117213714820625e+14 9.455109812369853728e+01
1.516832409707987812e+14 9.392362274636640507e+01
1.525597969585678438e+14 9.329982829058548077e+01
1.534414184393655312e+14 9.267969397573313017e+01
1.543281346859592812e+14 9.206319914198341792e+01
1.552199751402798125e+14 9.145032324961373149e+01
1.561169694143985312e+14 9.084104587831527056e+01
1.570191472915108750e+14 9.023534672650737321e+01
1.579265387269250312e+14 8.963320561065592074e+01
1.588391738490568125e+14 8.903460246459522409e+01
1.597570829604298125e+14 8.843951733885417354e+01
1.606802965386816250e+14 8.784793039998584163e+01
1.616088452375758438e+14 8.725982192990100828e+01
1.625427598880197500e+14 8.667517232520553705e+01
1.634820714990881250e+14 8.609396209654121890e+01
1.644268112590527812e+14 8.551617186793060910e+01
1.653770105364182188e+14 8.494178237612536009e+01
1.663327008809629375e+14 8.437077446995840546e+01
1.672939140247873125e+14 8.380312910969946927e+01
1.682606818833669062e+14 8.323882736641469648e+01
1.692330365566123438e+14 8.267785042132935303e+01
1.702110103299350938e+14 8.212017956519441952e+01
1.711946356753195312e+14 8.156579619765668099e+01
1.721839452524008438e+14 8.101468182663248285e+01
1.731789719095497812e+14 8.046681806768455658e+01
1.741797486849631562e+14 7.992218664340295220e+01
1.751863088077608438e+14 7.938076938278889827e+01
1.761986856990890625e+14 7.884254822064256985e+01
1.772169129732300625e+14 7.830750519695391176e+01
1.782410244387184688e+14 7.777562245629708571e+01
1.792710540994634688e+14 7.724688224722819996e+01
1.803070361558780625e+14 7.672126692168659190e+01
1.813490050060146250e+14 7.619875893439922265e+01
1.823969952467069688e+14 7.567934084228849656e+01
1.834510416747191562e+14 7.516299530388342021e+01
1.845111792879008750e+14 7.464970507873400152e+01
1.855774432863493125e+14 7.413945302682903105e+01
1.866498690735781250e+14 7.363222210801689016e+01
1.877284922576928125e+14 7.312799538142979827e+01
1.888133486525730938e+14 7.262675600491118644e+01
1.899044742790620625e+14 7.212848723444615473e+01
1.910019053661621562e+14 7.163317242359534021e+01
1.921056783522380625e+14 7.114079502293174073e+01
1.932158298862266562e+14 7.065133857948066520e+01
1.943323968288538125e+14 7.016478673616293804e+01
1.954554162538582812e+14 6.968112323124111640e+01
1.965849254492228750e+14 6.920033189776860638e+01
1.977209619184121250e+14 6.872239666304233197e+01
1.988635633816180000e+14 6.824730154805772031e+01
2.000127677770120000e+14 6.777503066696739609e+01
2.011686132620050000e+14 6.730556822654239113e+01
2.023311382145141562e+14 6.683889852563662259e+01
2.035003812342371250e+14 6.637500595465414222e+01
2.046763811439337812e+14 6.591387499501949776e+01
2.058591769907153125e+14 6.545549021865078032e+01
2.070488080473405000e+14 6.499983628743588326e+01
2.082453138135199062e+14 6.454689795271144703e+01
2.094487340172273750e+14 6.409666005474466033e+01
2.106591086160190625e+14 6.364910752221798873e+01
2.118764777983601250e+14 6.320422537171685917e+01
2.131008819849592812e+14 6.276199870721983132e+01
2.143323618301107188e+14 6.232241271959190243e+01
2.155709582230440625e+14 6.188545268608039152e+01
2.168167122892820000e+14 6.145110396981370116e+01
2.180696653920058438e+14 6.101935201930270125e+01
2.193298591334288750e+14 6.059018236794502599e+01
2.205973353561776250e+14 6.016358063353190744e+01
2.218721361446812188e+14 5.973953251775783002e+01
2.231543038265688750e+14 5.931802380573276423e+01
2.244438809740750625e+14 5.889904036549714306e+01
2.257409104054532188e+14 5.848256814753946031e+01
2.270454351863974375e+14 5.806859318431646955e+01
2.283574986314723438e+14 5.765710158977606881e+01
2.296771443055512500e+14 5.724807955888268651e+01
2.310044160252627812e+14 5.684151336714532476e+01
2.323393578604456250e+14 5.643738937014813217e+01
2.336820141356118438e+14 5.603569400308349913e+01
2.350324294314185938e+14 5.563641378028781048e+01
2.363906485861483125e+14 5.523953529477950042e+01
2.377567166971975000e+14 5.484504521779984287e+01
2.391306791225742500e+14 5.445293029835600152e+01
2.405125814824040312e+14 5.406317736276676555e+01
2.419024696604445938e+14 5.367577331421056641e+01
2.433003898056095312e+14 5.329070513227602390e+01
2.447063883335004062e+14 5.290795987251485855e+01
2.461205119279479062e+14 5.252752466599731207e+01
2.475428075425620312e+14 5.214938671886982746e+01
2.489733224022911875e+14 5.177353331191513064e+01
2.504121040049898125e+14 5.139995180011484877e+01
2.518592001229958438e+14 5.102862961221421756e+01
2.533146588047169688e+14 5.065955425028919734e+01
2.547785283762255000e+14 5.029271328931615415e+01
2.562508574428635625e+14 4.992809437674335982e+01
2.577316948908565312e+14 4.956568523206529164e+01
2.592210898889364062e+14 4.920547364639882915e+01
2.607190918899742812e+14 4.884744748206187381e+01
2.622257506326225312e+14 4.849159467215418573e+01
2.637411161429660000e+14 4.813790322014049394e+01
2.652652387361832500e+14 4.778636119943571714e+01
2.667981690182172188e+14 4.743695675299242254e+01
2.683399578874553438e+14 4.708967809289057271e+01
2.698906565364196562e+14 4.674451349992929750e+01
2.714503164534665938e+14 4.640145132322090404e+01
2.730189894244963750e+14 4.606047997978704700e+01
2.745967275346727812e+14 4.572158795415693788e+01
2.761835831701523125e+14 4.538476379796777138e+01
2.777796090198235938e+14 4.504999612956722643e+01
2.793848580770569688e+14 4.471727363361801366e+01
2.809993836414639375e+14 4.438658506070455445e+01
2.826232393206668750e+14 4.405791922694169926e+01
2.842564790320791250e+14 4.373126501358543550e+01
2.858991570046950625e+14 4.340661136664579089e+01
2.875513277808906250e+14 4.308394729650161992e+01
2.892130462182347500e+14 4.276326187751733698e+01
2.908843674913101875e+14 4.244454424766194478e+01
2.925653470935460000e+14 4.212778360812966838e+01
2.942560408390596875e+14 4.181296922296289864e+01
2.959565048645109375e+14 4.150009041867675563e+01
2.976667956309651250e+14 4.118913658388593291e+01
2.993869699257679375e+14 4.088009716893329681e+01
3.011170848644314375e+14 4.057296168552034743e+01
3.028571978925298750e+14 4.026771970633975428e+01
3.046073667876075000e+14 3.996436086470964000e+01
3.063676496610967500e+14 3.966287485420987480e+01
3.081381049602479375e+14 3.936325142832009050e+01
3.099187914700695000e+14 3.906548040005974087e+01
3.117097683152803750e+14 3.876955164162981049e+01
3.135110949622727500e+14 3.847545508405652726e+01
3.153228312210867500e+14 3.818318071683675186e+01
3.171450372473962500e+14 3.789271858758532119e+01
3.189777735445061250e+14 3.760405880168406867e+01
3.208211009653614375e+14 3.731719152193272038e+01
3.226750807145678750e+14 3.703210696820145387e+01
3.245397743504235625e+14 3.674879541708540387e+01
3.264152437869637500e+14 3.646724720156069566e+01
3.283015512960157500e+14 3.618745271064243241e+01
3.301987595092671875e+14 3.590940238904425996e+01
3.321069314203452500e+14 3.563308673683968664e+01
3.340261303869084375e+14 3.535849630912519359e+01
3.359564201327501875e+14 3.508562171568489418e+01
3.378978647499146875e+14 3.481445362065701943e+01
3.398505287008250000e+14 3.454498274220200926e+01
3.418144768204233750e+14 3.427719985217223098e+01
3.437897743183241250e+14 3.401109577578343135e+01
3.457764867809785625e+14 3.374666139128779463e+01
3.477746801738529375e+14 3.348388762964858500e+01
3.497844208436184375e+14 3.322276547421651571e+01
3.518057755203545625e+14 3.296328596040758896e+01
3.538388113197641250e+14 3.270544017538270509e+01
3.558835957454024375e+14 3.244921925772865023e+01
3.579401966909180625e+14 3.219461439714087447e+01
3.600086824423074375e+14 3.194161683410771602e+01
3.620891216801821875e+14 3.169021785959617432e+01
3.641815834820493125e+14 3.144040881473931393e+01
3.662861373246051250e+14 3.119218109052511778e+01
3.684028530860418125e+14 3.094552612748694997e+01
3.705318010483677500e+14 3.070043541539546439e+01
3.726730518997411250e+14 3.045690049295209789e+01
3.748266767368171250e+14 3.021491294748393486e+01
3.769927470671081875e+14 2.997446441464025924e+01
3.791713348113587500e+14 2.973554657809037849e+01
3.813625123059328750e+14 2.949815116922308533e+01
3.835663523052165000e+14 2.926226996684742687e+01
3.857829279840326250e+14 2.902789479689509733e+01
3.880123129400713125e+14 2.879501753212411330e+01
3.902545811963331875e+14 2.856363009182402735e+01
3.925098072035873750e+14 2.833372444152253067e+01
3.947780658428435625e+14 2.810529259269343783e+01
3.970594324278379375e+14 2.787832660246616356e+01
3.993539827075343750e+14 2.765281857333650706e+01
4.016617928686391875e+14 2.742876065287887144e+01
4.039829395381308125e+14 2.720614503345987600e+01
4.063174997858042500e+14 2.698496395195330066e+01
4.086655511268299375e+14 2.676520968945641954e+01
4.110271715243273750e+14 2.654687457100769166e+01
4.134024393919542500e+14 2.632995096530573775e+01
4.157914335965091875e+14 2.611443128442984118e+01
4.181942334605513125e+14 2.590030798356147201e+01
4.206109187650333750e+14 2.568757356070743469e+01
4.230415697519510625e+14 2.547622055642415262e+01
